Title,Text
Jaji mkuu wa Kenya amtaka rais kuvunja bunge,"Jaji mkuu wa Kenya David Maraga Jumatatu alimwandikia rasmi rais wa nchi hiyo Uhuru Kenyatta na kumshauri avunje bunge kwa sababu ""limeshindwa kutekeleza wajibu wake wa kupitisha sheria"" kuhusu kuzingatia usawa wa jinsia katika ugavi wa nafasi za kazi. 

Kipengele cha 27 cha katiba ya Kenya ya mwaka 2010 kinaliagiza bunge kupitisha mswada wa sheria unaohakikisha kwamba angalau theluthi moja ya nafasi za ajira zinakwenda kwa jinsia moja - aidha ya kike au ya kiume - na kwamba hakuna jinsia inyofaa kuchukua Zaidi ya theluthi mbili ya nafasi hizo. 
 Tangu kupitishwa kwa katiba hiyo, ambayo iliipatia bunge miaka mitano kutekeleza wajibu huo, wabunge wamelijadili suala hilo mara kadhaa bila kufikia mwafaka, huku wengine wakikosa kuhudhuria vikao vilivyolijadili, na hivyo kutopigia kura mswada huo. 
 Tangu wakati huo, makundi na wadau wengine wamewasilisha jumla ya hoja sita mahakani, kuhusu suala hilo. 
 Mara kwa mara, mahakama ya Kenya imellalamika kwamba bunge halifuati maagizo yako. 
 Katika barua kwa Rais Kenyatta, Maraga alisema kwamba ingawa hatua hiyo itaigharimu serikali, ni muhimu ichukuliwe, ili kuonyesha kwamba viongozi wa kisiasa wanafuata na kuheshimu katiba ya nchi. 
 “Ni bora tustahimili uchungu huo kama taifa, ili tujikumbushe kwamba maamuzi tunayoyachukua, yana matokeo yake,” alisema jaji huyo. 
 Spika wa baraza la wawakilishi la Kenya, Justin Muturi, alipuzilia mbali ushauri huo wa Maraga akisema kwamba hakutilia maanani masuala kadhaa, kabla ya kumwandikia rais Kenyatta. 
 ""Iwapo bunge litavunjwa, katiba inasema ni lazima uchaguzi mkuu ufanyike ndani ya kipindi cha siku sitini. Ningependa Jaji mkuu awaambie Wakenya kama anadhani hilo linawezekana kwa mazingira ya sasa,"" Muturi alikiambia kituo cha televisheni cha NTV mjini Nairobi Jumatatu usiku. 
 Iwapo ushauri huo wa Maraga utatekelezwa, atua hiyo ya Jaji Mkuu huenda ikawaacha wabunge wote 418 wa baraza la Wawakilishi na 67 wa baraza la Seneti bila ajira. 
 Katika siku za nyuma, maspika wa Seneti na baraza la wawakilishi walisema kwamba ni vigumu kutekeleza sheria hiyo bila kuvunja sheria nyingine zinazowapa raia uhuru wa kuwachagua viongozi wanaowataka."
Kenya yasema mgogoro wa usafiri wa anga na Tanzania umekwisha,"Serikali ya Kenya imetangaza Jumamosi kuwa imefanya mazungumzo na Tanzania kusuluhisha mgogoro ulioibuka Ijumaa baada ya Tanzania kutangaza kusimamisha ndege za shirika la ndege la Kenya, Kenya Airways (KQ) kufanya safari nchini humo.  
 Hatua ya Tanzania ilifuatia tangazo la serikali ya Kenya kutoiorodhesha nchi hiyo kuwa miongoni mwa nchi 11 ambazo wasafiri wake wanaruhusiwa kuwasili Kenya Jumamosi Agosti 1 wakati usafiri wa kimataifa unaporejea.  
 Waziri wa Uchukuzi nchini Kenya James Macharia wakati akizindua safari za kimataifa za Kenya Airways Jumamosi asubuhi katika uwanja wa ndege wa kimataifa wa Jomo Kenyatta (JKIA) ameeleza kuwa amefanya mazungumzo kupitia video na Waziri wa Kazi, Uchukuzi na Mawasiliano nchini Tanzania Isack Aloyce Kamwelwe na kuzika mgogoro huo.  
 “Nimefanya majadiliano ya kina na mwenzangu kutoka Tanzania na kwa kweli hakuna mafarakano. Mwisho wa siku hii, ushauri uliotolewa na Mamlaka ya Usafiri wa Anga ya Tanzania utabatilishwa na kuruhusu ndege za Kenya Airways kuingia Tanzania,” alieleza Macharia.  
 Waziri huyo ameeleza kuwa Kenya haijapiga marufuku ndege za Tanzania kuingia nchini mwake hata kama si miongoni mwa nchi 19 zinazoruhusiwa kuingia anga ya Kenya.  
 ""Wasafiri kutoka Tanzania wanaweza kuja mapema hata leo. Hatujasimamisha ndege hizo. Hili suala dogo limetatuliwa na tunaamini kuwa ikiwa sio leo, kesho ndege zetu za Kenya Airways zitatua Tanzania, ""alisema.  
 Kupitia taarifa kwa vyombo vya habari Ijumaa, Mkurugenzi Mkuu wa Mamlaka ya safari za anga nchini Tanzania (TCAA), Hamza S. Johari alisema serikali ya Tanzania imesimamisha mara moja safari za ndege za shirika la Kenya Airways kutoka Nairobi kutua viwanja vyake vya ndege Dar es Salaam, Kilimanjaro na Zanzibar mpaka siku patakapokuwa na taarifa mbadala.  
 Mpaka sasa serikali ya Tanzania haijatoa taarifa kuhusu matamshi ya Kenya.  
 Imetayarishwa na Kennedy Wandera, Nairobi"
Tetemeko lasababisha vifo vya watu 8 Indonesia,"Tetemeko kubwa la ardhi limepiga kisiwa cha Java nchini Indonesia na kuua watu wanane. 

Waliokufa ni pamoja na mwanamke ambaye pikipiki yake iligongwa na mawe yaliyokuwa yanaporomoka, na kuharibu zaidi ya majengo 1,300, maafisa wamesema hivi leo Jumapili.  
 Tetemeko hilo halikusababisha tsunami. Idara ya Marekani ya jiolojia imesema kiwango cha tetemeko chenye ukubwa wa 6. katika kipimo cha rikta kimepiga kisiwa hicho cha pwani ya kusini saa nane mchana siku ya Jumamosi. 
 Kilikuwa katika eneo la kati ya kilometa 45 kusini mwa mji wa Sumberpucuung katika wilaya ya Malanga katika jimbo la Java Mashariki. 
 Rahmat Triyono, mkuu wa kituo cha tetemeko la ardhi na tsunami nchini Indonesia amesema mitetemo ya chini ya bahari haikusababisha tsunami."
China : Rais Xi asifia maendeleo yaliyofikiwa na wananchi,"Rais Xi Jingping wa China amesifu na kupongeza maendeleo na njia isiyoweza kurudishwa nyuma kutoka kipindi cha kikoloni cha kudhalilishwa hadi kufikia hadhi yake ya taifa kuu. 

Akitoa hotuba muhimu kusheherekea miaka 100 tangu kuundwa kwa Chama cha Kikomunist, kiongozi huyo alizungumzia historia ndefu kuanzia masuala mbalimbali ya ndani hadi ya nje na jinsi alivyofanikiwa katika utawala wake mwenyewe.  
 Akizungumza kwenye uwanja wa Tiananmen ambako muasisi na mwenyekiti mashuhuri Mao Zedong alitangaza kuundwa kwa taifa la Jamhuri ya Watu wa China mwaka 1949, Xi alisema enzi ya china kuonewa na kunyanyaswa imekwisha daima akikisifu chama kwa kuongeza mapato ya wananchi, kuleta maendeleo na kudumisha sifa za kitaifa.  
 Rais Xi : ""Tumefanikiwa kukamilisha lengo letu la miaka 100. Jamii ya mapato mazuri ya wastani imeundwa katika ardhi ya China na tumepata ufumbuzi wa kihistoria katika kutanzua kabisa tatizo la umaskini.""  
 Xi ambaye pia ni mwenyekiti na rais wa kamati kuu ya jeshi akiwahutubia watu 72,000 waliohudhuria sherehe hizo amewataka Wachina ndani na nje ya nchi kuungana pamoja kwa kutumia ubunifu wao na nguvu zao zote kufikia lengo la pamoja la kuimarisha maslahi ya taifa na kuendelea mbele kuleta ustawi zaidi wa jamii.  
 ""Katika safari mbele yetu inatubidi kuhakikisha umoja wetu na kuimarisha mungozo wa kisaisa na kupanua maridhaino kwa kuwaleta pamoja wenye maarifa ya juu na kupanua maslahi yetu ya pamoja,"" amesema Xi. 
 Rais Xi alizungumzia ufanisi wa kiuchumi, kibiashara na kijeshi akisisitiza kwamba wataendelea na imani ya dhati chini ya msingi wa nchi moja mifumo miwili, ambapo wananchi wa Hong Kong, na wananchi wa Macao wanaendelea kuwa na mamlaka yao ya ndani. Lakini amesisitiza kwamba serikali kuu ina mamlaka kamili ya kisheria katika maeneo hayo mawili ili kulinda maslahi ya usalama wa kitaifa.  
 Leo vile vile ni miaka 24 tangu Uingereza, mtawala wa zamani wa kikoloni wa Hong Kong ilikabidhi mamlaka kwa Bejing, siku ambayo siku za nyuma kulikuwa na maandamano makubwa ya kutetea demokrasia, lakini mwaka huu polisi wamezuia aina yeyote ya mandamano.  
 Wakati huohuo alizungumzia juu ya kutanzua suala la Taiwan na kutekeleza malengo ya china kuungana tena. 
 Wakati huohuo rais Xi alitoa matamshi ya kukaidi hatua za wahasimu wake wa kigeni wakiongozwa na Marekani akifufua hisia za kizalendo na akijisifia kama bingwa na mtetezi wa hadhi mpya ya china.  
 Chama cha Kikomunisti cha China - CPC kikiadhimisha miaka 100 tangu kuundwa kwake mwaka 1921 kina wanachama zaidi ya milioni 95 na ni chama kikuu cha kisiasa duniani.  
 Vyanzo vya Habari : AFP/ AP"
Uingereza yapiga marufuku wasafiri kutoka Tanzania na DRC kutokana na Corona,"Uingereza imepiga marufuku wasafiri kutoka Tanzania na Jamhuri ya kidemokrasia ya Congo kuingia nchini humo kuanzia leo ijumaa, ikiwa ni hatua ya kudhibithi maambukizi ya aina mpya ya virusi vya Corona. 
 Kituo cha Kudhibithi magonjwa Afrika, kimesema alhamisi kwamba kiwango cha vifo kutokana na maambukizi ya virusi vya Corona Afrika kimefikia asilimia 2.5. 
 Kiwango hicho kipo juu zaidi kuliko asilimia 2.2 ambacho ni kiwango cha wastan kote duniani. 
 Jamhuri ya kidemokrasia ya Congo imeorodheshwa miongoni mwa nchi 21 za Afrika zenye viwango vya vifo vya zaidi ya asilimia 3. 
 Mamlaka nchinio Tanzania huwa haitoi taarifa zozote kuhusu maambukizi ya virusi vya Corona nchini humo. 
 Rais wa Tanzania John Magufuli alitangaza kwamba Tanzania haina maambukizi ya virusi vya Corona kabisa lakini shirika la afya duniani limeelezea wasiwasi kuhusu mikakati ya nchi hiyo kupambana na janga hilo la afya."
Mwanasheria mkuu Marekani asema hakuna Ushahidi wowote wa kuwepo udanganyifu katika uchaguzi wa Nov. 3,"Mwanasheria mkuu wa Marekani William Barr amesema kwamba wizara ya sheria haijapata ushahidi wowote wa kufanyika udanganyifu katika hesabu ya kura kwa uchaguzi mkuu wa Marekani uliofanyika Nov 3. 

Barr amesema kwamba wizara hiyo haijapata sababu yoyote inayoweza kubadlisa matokeo ya uchaguzi huo. 
 Mwanasheria mkuu ameliambia shirika la habari la Associated press kwamba waendesha mashtaka wa Marekani wamekuwa wakishirikiana na maafisa wa FBI kufuatilia madai yaliyokuwa yametolewa kuhusu uchaguzi huo lakini hakuna ushahidi wowote umepatikana. 
 Haya yanajiri wakati rais Donald Trump anaendelea kutoa madai kwamba kulifanyika wizi wa kura, na kukataa kukubali kwamba alishindwa na rais mteule Joe Biden. 
 Barr ni mmoja wa washirika wa karibu sana war ais Donald Trump na aliagiza wanasheria wa serikali kote nchini kuchunguza madai ya wizi wa kura iwapo ulifanyika. 
 Hali ni ngumu lakini msaada upo njiani unakuja – Biden 
 Wakati huo huo rais mteule wa Marekani Joe Biden ameahidi kuujenga uchumi wa Marekani unaowanufaisha Wamarekani wote, wakati atakapoingia madarakani Januari 20. 
 Uchumi wa Marekani unakabiliwa na tisho la janga la virusi vya Corona. 
 Biden amesema kwamba anajua kwamba hali ni ngumu sasa lakini anataka kila Mmarekani kujua kwamba msaada upo njiani unakuja. 
 Amesema hayo wakati akitangaza washauri wa ngazi ya juu wa uchumi akiwemo aliyekuwa mwenyekiti wa benki kuu Janet Yellen ambaye ameteuliwa kuwa waziri wa fedha. 
 Biden ametoa wito kwa senate kupitisha mswada wa kufadhili wafanyakazi na biashara mwezi huu wa Desemba kabla ya maseneta wapya waliochaguliwa kuanza mhula wao Januari. 
 Ameahidi kuwasilisha mapendekezo ya msaada wa kifedha kwa wamarekani punde tu atakapoingia madarakani. 
 Imetayarishwa na Kennes Bwire, VOA, Washington DC"
Kiongozi mwengine wa Kiislam auawa kwa kupigwa risasi DRC,"Kiongozi mmoja wa Kiislamu ameuawa kwa kupigwa risasi baada ya sala ya jioni Jumanne katika mji wa Beni, mashariki mwa Jamhuri ya Kidemokrasia ya Kongo, DRC. 

Eneo la mauaji hayo kwa muda mrefu limeendelea kukabiliwa na changamoto kubwa za kiusalama. 
 Hayo ni kwa mujibu wa maafisa wa serikali katika eneo hilo. 
 Hilo ni tukio la pili la mauaji kama hayo mwezi huu. 
 Sheikh Moussa Djamali, alipigwa risasi alipokuwa akirejea jioni kutoka msikitini na mtu asiyejulikana, ambaye baadaye alitoweka, alisema Donat Kibuana, afisa wa utawala katika mji wa Beni alisema. 
 Mustapha Machongani, mwakilishi wa Beni wa Jumuiya ya Kiislamu ya Kongo, COMICO, alithibitisha mauaji hayo. 
 Tarehe mosi mwezi Mei, kiongozi mwingine wa Kiislam, imamu wa msikiti wa jiji, Sheikh Aliamini, aliuawa kwa njia hiyo hiyo, kwa mujibu wa Machongani. 
 Siku tano baadaye, utawala wa Rais wa Jamhuri ya Kidemokrasia ya Congo, Felix Tshisekedi, uliweka Kivu Kaskazini, pamoja na jimbo jirani la Ituri, chini ya utawala wa kijeshi kwa siku 30, katika juhudi za kukabiliana na utovu wa usalama uliokithiri, katika eneo hilo."
Jeshi la Ethiopia ladai kuuwa wana TPLF,"Jeshi la Ethiopia limesema Jumapili kuwa limeuwa wanachama 15 kutoka chama cha Tigray People’s Liberation Front, TPLF, huku wengine wanane wakikamatwa. 

Kwa mujibu wa shirika la habari la Reuters, brigedia jenerali kutoka jeshi la serikali amekiambia chombo cha habari cha serikali kwamba miongoni mwa watu waliokamatwa ni aliekuwa kiongozi wa Tigray, Abay Weldu huku miongoni mwa waliouwawa wakiwa ni pamoja na aliekuwa naibu mkuu wa polisi wa eneo. 
 Serikali ya waziri mkuu Abiy Ahmed alitangaza ushindi dhidi ya TPLF kwenye eneo la Tigray hapo Novemba 28, baada ya karibu mwezi mmoja wa mapigano. Hata hivyo viongozi wa TPLF wameapa kuwa wataendelea na mapambano wakati wakiwa kwenye milima ingawa Reuters hawajaweza kuwafikia kwa wiki kadhaa sasa. 
 Wakati huo huo ripoti zinasema kuwa mazungumzo kati ya Ethiopia, Sudan na Misri kuhusiana na bwawa kubwa la uzalishaji umeme la Ethiopia yamekwama, mataifa yote matatu yamesema Jumapili. Hata hivyo kupitia taarifa tofauti, Misri na Ethiopia wanalaumu hatua ya Sudan ya kukataa mkakati mpya wa mazungumzo. 
 Mazungumzo kuhusu bwawa hilo lililogharimu dola bilioni 4 yamekuwa yakiendelea hata baada ya kuanza kujazwa maji mwezi Julai mwaka uliopita. 
 Imetayarishwa na Harrison Kamau."
IMF yaidhinisha mpango wa wafuatiliaji wa wafanyakazi Sudan,"IMF ilisema katika taarifa yake kwamba mamlaka za Sudan zimefanya maendeleo ya msingi katika kuweka rekodi nzuri ya utekelezaji wa sera na mageuzi, hitaji muhimu ambalo hatimaye limepatikiwa kupata ahueni ya deni 

Mkurugenzi mtendaji wa shirika la fedha la kimataifa-IMF ameidhinisha Jumatatu tathmini ya kwanza ya mpango wa ufuatiliaji wa wafanyakazi wa Sudan-SMP lakini alitaka mageuzi ya viwango vya ushuru wa forodha na uwazi zaidi juu ya biashara zinazomilikiwa na serikali. 
 Mamlaka za Sudan zimefanya maendeleo ya msingi katika kuweka rekodi nzuri ya utekelezaji wa sera na mageuzi, hitaji muhimu ambalo hatimaye limezaa matunda ya kupata ahueni ya deni ilisema taarifa ya IMF ikitoa mfano wa kushuka kwa thamani ya sarafu na kuondolewa kwa ruzuku ya mafuta. 
 IMF ilionya kuwa hali ya uchumi bado ni tete nchini Sudan ambapo mzozo mkubwa wa uchumi umesababisha mfumuko wa bei hadi asilimia 300 na uhaba wa bidhaa za msingi."
Afrika kusini imeingia mkataba wa chanjo ya Covid na Johnson &Johnson,"Afrika kusini ndilo taifa linalotaabika sana barani Afrika kutokana na janga la Corona likirekodi nusu ya vifo vyote vya COVID-19 katika bara hilo na zaidi ya theluthi moja ya maambukizi yaliyoripotiwa katika bara zima la Afrika 

Afrika kusini imesaini mkataba na kampuni ya Johnson and Johnson ili kununua dozi millioni 11 za chanjo ya COVID-19 na italegeza masharti ya kupambana na janga la Corona kutokana na kupungua kwa kesi mpya, Rais Cyril Ramaphosa amesema Jumapili. 
 Afrika kusini ndilo taifa linalotaabika sana barani Afrika kutokana na janga la Corona likirekodi nusu ya vifo vyote vya COVID-19 katika bara hilo na zaidi ya theluthi moja ya maambukizi yaliyoripotiwa katika bara zima la Afrika. 
 Lakini maambukizi ya kila siku yalishuka chini ya elfu mbili kutoka kiwango cha elfu ishirini kwa siku kwa mwezi uliopita wakati wa wimbi la pili la maambukizi ya virusi vya corona.  
 Rais Ramaphosa amesema katika hotuba iliyopeperushwa kwenye televisheni kwamba dozi millioni mbili na laki nane za chanjo ya Johnson and Johnson zitatolewa katika robo ya pili na zilizobaki zitasambazwa baadaye mwaka huu. 
 Kiongozi huyo wa Afrika kusini amesema dozi millioni ishirini za chanjo za Pfizer zimekwisha tengwa, dozi millioni 12 zitatoka kwenye mradi wa ushirika wa COVAX wa shirika la afya duniani-WHO. 
 Kwa jumla nchi ina lengo la kuchanja watu millioni 40 sawa na theluthi mbili ya raia wote wa Afrika kusini."
Biden azitaka taasisi 6 kupendekeza wahamiaji gani waruhusiwe kubakia,"Utawala wa Rais wa Marekani Joe Biden imetwika jukumu kwa makundi 6 ya kibinadamu kupendekeza ni aina gani ya wahamiaji wanaoweza kuruhusiwa kubaki hapa Marekani.  

Fursa hiyo itakuwa kinyume na utaratibu uliokuwepo wa wahamiaji kurejeshwa makwao mara moja chini ya kanuni maalum za wakati huu wa janga la corona, zinazozuia watu kuomba hifadhi.  
 Makundi hayo sasa yataamua ni nani anayehitaji kupewa hifadhi kutoka Mexico japo mikakati hiyo haijawekwa wazi kwa umma. 
 Hatua hiyo inakuja wakati kukiwa na wimbi kubwa la watu wanaoomba hifadhi kwenye mpaka wa kusini wa Marekani. 
 Pia serikali imeombwa kuondoa kanuni zilizowekwa wakati wa utawala wa Trump na kuendelezwa wakati wa Biden, za kutoruhusu wahamiaji ndani ya nchi wakati huu wa janga la corona. 
 Kufikia sasa karibu wahamiaji 800 wameruhusiwa kuingia hapa Marekani tangu Mei 3 wakati makundi yaliotwikwa jukumu la kutathmini wanaoweza kuruhusiwa kuingia yakisema kuwa kuna idadi kubwa ya waomba hifadhi kushinda uwezo wao. 
 Kando na kamati ya kimataifa ya uokozi, hakuna makundi mengine yaliyo tajwa kwa umma kufikia sasa."
Waasi wasitisha mapigano ili kuruhusu uchaguzi mkuu kufanyika Jamhuri ya Afrika ya kati,"Muungano wa waasi ambao wamekuwa wakipigana kwa lengo la kupindua serikali ya Jamhuri ya Afrika ya kati, umesema kwamba utasitisha vita kwa mda wa siku 3 ili kuruhusu uchaguzi mkuu nchini humo kufanyika.  

Taarifa ya muungano huo wa waasi unaojiita wazalendo wa mabadiliko – CPC, ulioanza mapigano dhidi ya serikali ijumaa iliyopita, umetangaza kusitisha vita kote nchini kwa mda wa saa 72. 
 Uchaguzi wa Jamhuri ya Afrika ya kati umetajwa kuwa mtihani muhimu kwa nchi hiyo yenye matatizo makubwa ya usalama. 
 Muungano wa CPC uliundwa mwezi Desemba tarehe 19 na makundi yenye silaha, yanayomshutumu rais Faustin Archange Touadera, kwa kujaribu kufanya udanganyifu katika uchaguzi mkuu utakaofanyika kesho kutwa, desemba 27 ili asalie madarakani. 
 Rais Faustin, anatarajiwa kushinda uchaguzi huo. 
 Makundi ya wapiganaji yanadhibithi Theluthi tatu ya Jamhuri ya Afrika ya kati, ambayo sehemu kubwa ya watu ni maskini sana. 
 Serikali imemshutumu aliyekuwa rais wa nchi hiyo Francois Bozize kwa kupanga kupindua itawala wa Faustin Archange Touadera. Bozize amekana madai hayo. 
 Wapiganaji walijaribu kuingia mji mkuu wa Bangii, lakini wakazuiwa na wanajeshi wa kulinda amani wa umoja wa mataifa, MINUSCA. 
 Wapiganaji walijaribu kudhibithi mji wa nne kwa ukubwa wa Bambari, Jumanne, ulio kilomita 380, kutoka Bangii, lakini wakazidiwa nguvu na wanajeshi wa serikali kwa msaada wa walinda usalama wa umoja wa mataifa. 
 Imetayarishwa na Kennes Bwire, VOA, Washington DC"
"Waziri mkuu wa Ethiopia akiri uwepo wa Eritrea, Tigray","Waziri mkuu wa Ethiopia, Abby Ahmed, amekiri Jumanne kwamba vikosi vya nchi jirani ya Eritrea viko katika jimbo la Tigray lililokumbwa na mgogoro. 
 Pia ameeleza kuwa huenda vilihusika na ukiukwaji wa haki dhidi ya raia. 
 Waziri mkuu Ahmed, alibainisha hayo katika hotuba yake kwenye bunge.  
 Katika taarifa hiyo ya kushangaza, pia amekubali kwa mara ya kwanza kwamba vitendo vya kinyama kama vile ubakaji vilifanyika wakati wa mapigano, na kuahidi kwamba wote waliohusika watashughulikiwa. 
 Mapigano yalianza katika jimbo la Tigray, baada ya vikosi vinavyotii chama kilichokuwa kikitawala jimbo la Tigray, Cha Tigray People’s Liberation Front (TPLF) kushambulia kambi za jeshi kote katika jimbo hilo usiku, na saa asubuhi za Novemba 4. 
 Mashambilizi hayo mwanzo yalidhoofisha majeshi ya serekali, ambayo baadaye yalianzisha mashambulizi ya kujibu pamoja na wanajeshi wa Eritrea, na vikosi vya jimbo jirani la Amhara. 
 TPLF ambayo ilikuwa na ushawishi katika serekali ya Ethiopia kwa kipindi cha takriban miongo mitatu mpaka alipokuja waziri mkuu Abiy madarakani mwaka 2018, na kwa miaka mingi imekuwa adui wa Eritrea. 
 Abiy amesema vikosi vya Eritrea vilivuka mpaka kwa sababu vilikuwa na wasiwasi wa kushambuliwa na vikosi vya TPLF, lakini Wairitrea waliahidi kuondoka baada ya jeshi la Ethiopia walipofanikiwa kudhibiti mpaka. TPLF mara kwa mara ilirusha makombora Eritrea baada ya mgogoro kuanza."
