ID_FILE	CATEGORY	SENTENCE_NO	SENTENCE
SET1/1595017737-214	POLITICS	7	 Malinga ndi Kayuni, pambali posintha zipani ngati malaya chifukwa cha dyera, vuto lina ndi la kusowa mfundo kwa zipani. Iye adati zipani za mmaiko ena zimakhala ndi mfundo zokhazikika choncho munthu amadziwiratu zomwe chipanicho chimafuna kukwaniritsa, osati kuphinduka monga zimachitira zipani za ku Malawi.
SET1/1595017737-214	POLITICS	8	 Chipani chimakhala ndi mfundo zokhazikikazimene amatsata. Koma kuno kwathu chipani chimayamba mfundo iyi, kenako nkutembenuka. Amene amatsatira mfundo imene yasiyidwa amatuluka chipanicho kukalowa china, adatero Kayuni.
SET1/1595017737-214	POLITICS	9	 Iye adati kubwera kwa alendowo kumangobweretsa chilimbikitso nthawi yochepa chifukwa ngosadalilika. Ndipo kubwera kwawo kukhonza kubweretsa nthenya mzipani akulowazo chifukwa a mkhalakale amaona ngati akufuna kulandidwa mipando.
SET1/1595017737-214	POLITICS	10	 Izi zaoneka kale kuchipani cha MCP kumene kubwera kwa Mia kwadzetsa mpungwepungwe, pomwe wachiwiri kwa mtsogoleri wa chipanicho Richard Msowoya ndi akuluakulu ena adzudzula mtsogoleriyo Lazarus Chakwera pogodokera khosi kwa Mia. Asanalowe chipani cha MCP, Mia adakhalapo mzipani za UDF, DPP komanso PP. Polankhula ndi Tamvani, iye adatsutsa zoti dyera ndilo lamukokera ku MCP.
SET1/1595017737-214	POLITICS	11	 Iye adati chiyambireni ndale, sadakhaleko ndi mtima odzinthangatira yekha koma kutumikira anthu nchifukwa chake adalowa mchipani cha MCP chomwe mfundo zake nzokomera Amalawi.
SET1/1595017737-214	POLITICS	12	 Mpinganjira adali mu UDF ndipo adachoka kukayambitsa chipani cha NDA. Chipani cha PP chitalowa mboma, iye adalowera komweko koma zinthu zitavuta pachisankho cha 2014, iye adachitaya.
SET1/1595017737-214	POLITICS	13	 Iye adati mbiri yake isakhale chomuyezera pandale ndipo adati walowa DPP pofunanso kutumikira Amalawi.
SET1/1595017737-214	POLITICS	14	 Boma ili limaika mtima pamiyoyo ya anthu, nchifukwa chake ndikufuna kugwira nalo ntchito ndipo ndidzakhala nacho pamtendere ndi pamavuto pomwe, adatero Mpinganjira.
SET1/1595017737-214	POLITICS	15	 Lipenga wakhalako mmipando ya unduna kuyambira mboma la chipani cha UDF chomwe adachisiya kukalowa DPP momwenso adali nduna koma adachitsika mtsogoleri wa chipanicho Bingu wa Mutharika atangomwalira mu 2012 nkulowa PP yomwe idalowa mbwalo.Samayankha foni yake.
SET1/1595017737-214	POLITICS	16	 Phoya adayamba ndi chipani cha UDF momwe adali nduna ndipo adasintha thabwa kulowa DPP kenako adalowa MCP, kumene sadakhalitseko. Iye adafunsa kuti timutumizire mafunso, amene sanayankhe.
SET1/1595017540-184	LAW/ORDER	0	 Milandu yachepa ku Blantyre Milandu yosiyanasiyana mu mzindawa Blantyre yatsika kuchoka pa 328 mu February chaka chatha kufika pa 204 mwezi omwewo chaka chino, atero apolisi.
SET1/1595017540-184	LAW/ORDER	1	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Wachiwiri kwa mneneri wa polisi mu mzindawo, Dorrah Chathyoka adati iyi ndi nkhani yosangalatsa.
SET1/1595017540-184	LAW/ORDER	2	 Kutanthauza kuti milandu yomwe anthu amapalamula yatsika ndi 37.8 pa 100 iliyonse. Iyi ndi nkhani yabwino kutsimikizira ntchito yomwe apolisi a Blantyre akugwira usiku ndi usana, adatero Chathyoka.
SET1/1595017540-184	LAW/ORDER	3	 Iye adati polisi yawo idakhazikitsa ndondomeko zothana ndiupandu zomwe zayamba kubala zipatso.
SET1/1595017540-184	LAW/ORDER	4	 Mwazina ndikuyendayenda komwe apolisi akuchita mmadera onse. Ena akumavala zovala za polisi ndi ena zovala zawamba kuti tithane ndi upandu, adatero iye.
SET1/1595017540-184	LAW/ORDER	5	 Izitu zikumachitika usiku ndi usana pamene tikumayenda pa galimoto, njinga komanso ena kuyenda wapansi. Takhazikitsanso zipata mmisewu, tikumatola onse amene akuyenda nthawi yosaloledwa popanda chifukwa chenicheni, adaonjeza Chathyoka.
SET1/1595017540-184	LAW/ORDER	6	 Iye adati zinanso zomwe achita ndikupanga ubale wabwino pakati pa apolisi ndi anthu okhala mumzinda wa Blantyre.
SET1/1595017540-184	LAW/ORDER	7	 Tidakhazikitsa polisi yammadera, tikulankhulana bwino ndi anthu. Komanso kugawana maganizo ngati pafunika kutero.
SET1/1595017540-184	LAW/ORDER	8	 Chathyoka adati kudzera mnjira zotere, apolisi akumanjata owaganizira kupalamula mlandu mosavuta pamene anthu akumawatsina khutu.
SET1/1595017540-184	LAW/ORDER	9	 Anthu akupemphedwa kuti apitirize kupanga ubale wabwino ndi a polisiwa kuti nkhani yabwinoyi ichitika kwa nthawi yotalikirapo.
SET1/1595017540-184	LAW/ORDER	10	 Cholinga ndi kupanga Blantyre wokomera aliyense, adatero.
SET1/1595017693-207	SOCIAL ISSUES	0	 ankawerenga nkhani pa mij Ndi mawu okha, MarcFarlane Mbewe wa Capital Radio adachiritsidwa. Awa ndi makumanidwe a mnyamatayu ndi Lisa Lamya, mtolankhani wa Yoneco FM (YFM).
SET1/1595017693-207	SOCIAL ISSUES	1	 Nkhaniyi idayamba mu 2014, apo nkuti Lisa akugwira ntchito ku MIJ FM. Kumeneko, namwaliyu ankawerenga nkhani.
SET1/1595017693-207	SOCIAL ISSUES	2	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Lero ali ndi mwana mmodzi, Evan: Macfarlen ndi Lisa Ena mwina amangomva namwaliyo akamawerenga nkhani, koma kwa MarcFarlane, zimamupatsa uthenga wina.
SET1/1595017693-207	SOCIAL ISSUES	3	 Mawu ake ozuna komanso Chingerezi chake chothyakuka zidanditenga mtima, adatero MarcFarlane. Ndidafunitsitsa nditapalana naye ubwenzi. Mwachangu ndidamusaka pa Facebook. Ndidamutumizira pempho kuti akhale mnzanga.
SET1/1595017693-207	SOCIAL ISSUES	4	 Macheza akuti adayamba. Koma mnyamatayo atapempha nambala, Lisa adamukaniza.
SET1/1595017693-207	SOCIAL ISSUES	5	 Ndidaponya mfundo ndipo mapeto ake adandipatsa nambalayo, adatero.
SET1/1595017693-207	SOCIAL ISSUES	6	 Apo zidayamba kusongola ndipo mathero ake kudali kukumana pamene mfundo zenizeni zidaumbidwa.
SET1/1595017693-207	SOCIAL ISSUES	7	 Lero Lisa akubwekera posankha mnyamatayu. MarcFarlane ndidamukonda chifukwa ndi ndi wanthabwala zedi koposa zonse amakonda kupemphera, idatero njoleyo.
SET1/1595017693-207	SOCIAL ISSUES	8	 Pamene MarcFarlane akuti: Lisa ndi mkazi wokoma mmaso komanso wakhalidwe.
SET1/1595017693-207	SOCIAL ISSUES	9	 Awiriwa ali ndi mwana wa miyezi isanu dzina lake Evan. Ukwati akuti apangitsa chaka chikudzachi koma chinkhoswe ndiye chidali pa 5 March 2017.
SET1/1595017693-207	SOCIAL ISSUES	10	 MarcFarlane, woyamba mwa ana atatu ndi wa kwa Chimaliro mboma la Thyolo. Lisa, woyamba mwa ana awiri ndi wa kwa Ben Chauya ku Ntcheu.
SET1/1595017244-132	POLITICS	0	 Zipani zisaope achinyamata Bungwe lolimbikitsa achinyamata pa ndale mu Africa la Centre for Young Leaders in Africa (CYLA), lapempha zipani zandale mdziko muno kuti zisaope kugwira ntchito ndi achinyamata.
SET1/1595017244-132	POLITICS	1	 Malingana ndi mtsogoleri wa pulogalamu yotchedwa Programme for Young Politicians in Africa (PYPA) ku bungwe la CYLA wochokera mdziko la Zambia, Anna Mate, achinyamata asakhale chiopsezo koma chitetezo pa ndale za mchipani.
SET1/1595017244-132	POLITICS	2	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Mate: Achinyamata ndi ambiri Mate wati zipani zambiri zimene bungwe la CYLA lagwira nazo ntchito zimaonetsa kuti zikupereka mfundo zokhwima ndi cholinga choti achinyamata azichita mantha nkubwerera mmbuyo pa ndale.
SET1/1595017244-132	POLITICS	3	 Ife monga olimbikitsa achinyamata pa ndale tidakumana ndi akuluakulu a zipani zandale zokhazikika mdziko muno ndipo tawalimbikitsa kuti agwire limodzi ntchito ndi achinyamata pa ndale, adatero Mate.
SET1/1595017244-132	POLITICS	4	 Iye adati ali ndi chikhulupiliro kuti uthengawu wadza mnthawi yake potengera kuti nzika za dziko lino zikukonzekera kukaponya voti ya patatu chaka cha maya.
SET1/1595017244-132	POLITICS	5	 Iye adatinso zipani zomwe zatsogoza achinyamata mmaudindo zimakhala ndi mwayi waukulu wopititsa patsogolo kuchuluka kwa owatsatira potengera kuti achinyamata ndi omwe akutenga gawo lalikulu la chiwerengero cha dziko lino.
SET1/1595017244-132	POLITICS	6	 Iwo apemphanso achinyamata kuthandizana komanso kulimbikitsana pamene akufuna kutengapo gawo pa ndale.
SET1/1595017244-132	POLITICS	7	 Pakadali pano CYLA ikupitirira kufikira achinyamata ndi cholinga chowadzindikiritsa za udindo wawo pa ndale za dziko lino kuphatikizapo kuwalimbikitsa kukaponya voti pa zisankho za patatu za chaka cha mawa.
SET1/1595017244-132	POLITICS	8	 Pothirirapo ndemanga yemwe akufuna kudzaimira chipani cha Malawi Congress Party (MCP), ku Salima Gerald Phiri adati zipani zayamba kuthandiza oyimira posatengera zaka za munthu.
SET1/1595017244-132	POLITICS	9	 Atsogoleri asamangotigwiritsa ntchito achinyamata poyambitsa zipolowe basi. Nthawi yakwana yoti tigwire ntchito limodzi ndi akuluakulu popanda kuopsezedwa, adatero Phiri.
SET1/1595018044-263	SOCIAL ISSUES	0	 Achitira zadama mu basi Anthu ena okhala mumzinda wa Mzuzu akhala akuchitira za dama mmabasi omwe adaimikidwa kumsika wa Zigwagwa pafupifupi miyezi inayi yapitayi.
SET1/1595018044-263	SOCIAL ISSUES	1	 Mabasiwa, salinso mmanja mwa kampani ya Axa chifukwa banki ya FDH idawagulitsa kwa mkulu wina wa bizinesi yemwe adawaimika ku Zigwagwako poyembekezera kuwagulitsa ndi kuwaphwasula ena mwa iwo.
SET1/1595018044-263	SOCIAL ISSUES	2	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Imodzi mwa basi amachitiramo zadamayo Komatu anthu ena apezerapo mwayi wochitiramo za chiwerewere maka yomwe idali ndi magalasi osaonekera mkati, tintedi.
SET1/1595018044-263	SOCIAL ISSUES	3	 Msangulutso udatsinidwa khutu kuti izi zakhala zikuchitika madzulo komanso usiku ndipo kuti anthuwa amalipira kangachepe kuti apeze mwayi wodzithandiza mbasimo.
SET1/1595018044-263	SOCIAL ISSUES	4	 Komatu si anthu a zadama okhawa omwe amapumira mmabasiwo, ngakhalenso ena osowa kogona, adatenga mabasiwo ngati nyumba zogona alendo.
SET1/1595018044-263	SOCIAL ISSUES	5	 Pomwe Msangulutso udakazungulira pamalopo udapeza mlonda Chimwemwe Kachali yemwe adavomereza kuti wakhala akupezerera anthu akuchita chiwerewere mu imodzi mwa mabasiwo makamaka usiku.
SET1/1595018044-263	SOCIAL ISSUES	6	 Anthu amatengerapo mwayi chifukwa ndi yosaonekera mkati ndiye zomwe amachitazo sizimaoneka kunja. Chifukwa choti chitseko chake sichitsekeka, anthu ankangolowamo, adatero Kachali.
SET1/1595018044-263	SOCIAL ISSUES	7	 Iye adakanitsitsa zoti adalandirapo ndalama kuchokera kwa anthuwa.
SET1/1595018044-263	SOCIAL ISSUES	8	 Mwina popeza miyezi yapitayo tidalipo awiri ndi mnzanga, ndiye kuti mwina ndi yemwe amalandira ndalama; koma ine sindidalandireko kanthu chifukwa ambiri mwa anthu omwe amachitira zadama mmenemo adali anthu woti timawadziwa ndithu, adatero Kachali.
SET1/1595018044-263	SOCIAL ISSUES	9	 Iye adaonjezera kuti zikuoneka kuti ngakhale komwe mabasiwo adali asadagulidwe ndi bwana wake mchitidwewu umachitika chifukwa adabwera ali ndi makondomu ogwiritsidwa ntchito mwa zina.
SET1/1595018044-263	SOCIAL ISSUES	10	 Apa adatinso masiku ena amapezanso makondomu ogwiritsidwa kale ntchito omwe anthuwo amawataya akamaliza zadamazo.
SET1/1595018044-263	SOCIAL ISSUES	11	 Idafika nthawi yoti anthu amakuwa akamadutsa pano kuti mmabasimu mutuluka mwana ndipo ena amati aphwasulidwe kapena kugulitsidwa mwachangu, adalongosola Kachali.
SET1/1595018044-263	SOCIAL ISSUES	12	 Iye adati zitafikapo abwana ake adayesa kuitseka ndi mawaya kuti anthu asamalowe koma sizidathandize chifukwa anthuwo adadula mawayawo.
SET1/1595018044-263	SOCIAL ISSUES	13	 Nthawi zina ndikati ndikayendere basi pakati pausiku ndimapeza mwagona anyamata achilendo. Zikatero ndimawathamangitsa. Ambiri mwa iwo amakhala oti athamangitsidwa mnkhalango ndipo alibe kolowera, adatero Kachali.
SET1/1595018044-263	SOCIAL ISSUES	14	 Pocheza ndi tsamba lino, mwini ma basiwo George Biyeni adati adagula mabasi asanu omwe adali a kampani ya Axa kuchokera kubanki ya FDH ndipo adalemba alonda ake awiri oyanganira mabasiwo koma mmodzi adasiya ntchito.
SET1/1595018044-263	SOCIAL ISSUES	15	 Biyeni adati mphekesera yoti mmabasiwo makamaka ya tintediyo mumachitika za dama idamupeza ndipo adangoganiza zoyitseka ndi mawaya kuti anthuwo asamalowemo.
SET1/1595018044-263	SOCIAL ISSUES	16	 Ndimati ndikalowa mbasimo, mumaoneka kuti anthu amachitamo zawo ndithu, koma ndikafunsa sindimayankhidwa bwinobwino, adatero Biyeni.
SET1/1595018044-263	SOCIAL ISSUES	17	 Iye adati basi yomwe izi zimachitika kwambiriyo waiphwasula tsopano ndipo yomwe yatsala pamalopo ndi yoti omwe adawagulitsawo aikhonza kukonzekera kupita nayo ku Blantyre.
SET1/1595018044-263	SOCIAL ISSUES	18	 Biyeni adaonjezera kuti nzovuta anthu a zadamawa kugwiritsa ntchito basi inayo chifukwa mwini wake adaikamo anthu ake angapo omwe akugona momwemo poilondera kwinaku akuikhonza.
SET1/1595018044-263	SOCIAL ISSUES	19	 Ndipo polankhulapo mneneri wa polisi mchigawo cha ku mpoto Peter Kalaya adati ofesi yake sidalandirepo dandaulo pa nkhaniyi.
SET1/1595018044-263	SOCIAL ISSUES	20	 Tikadauzidwa tikadafufuza ndipo ochita zadamawo akadaimbidwa mlandu wa idle and disorderlykuchita zadama malo osayenera, Kalaya adatero.
SET1/1595018450-339	POLITICS	0	 Mameya afanana maloto Pamene chisankhocho cha mameya atatu a mmizinda ya dziko lino chadutsa, masomphenya a mameya onse agona polimbikitsa kuteteza malo aboma, kutolera misonkho, kulimbikitsa chilungamo pa kayendetsedwe ka ndalama komanso chitukuko.
SET1/1595018450-339	POLITICS	1	  Pa Wenela pasintha zedi  ANatchereza  Tidakumana ku sukulu ku Chiradzulu Sabata ziwiri zapitazi, kudali zisankho za mameya pomwe makhansala a mzinda wa Mzuzu adasankha William Mkandawire wa chipani cha PP kukhala meya pomwe ku Lilongwe adasankha Desmond Bikoko wa MCP ndipo ku Blantyre adasankha Wild Ndipo wa DPP.
SET1/1595018450-339	POLITICS	2	 Ngakhale akuluakuluwa ndi osiyana zipani, Tamvani wapeza kuti pomwe amavala mwinjiro wa ufumu wa mizindayi, onse maloto awo ndi amodzi, si dale zimene zidakuta zisankhozo.
SET1/1595018450-339	POLITICS	3	 Mameya onse atatu, amene adasankhidwa patatha zaka ziwiri ndi theka kuchokera pomwe adasankhidwira mu May 2014, adati masomphenya awo ali polimbikitsa kutolera misonkho ya khonsolo, kuteteza malo a makhonsolo, kulimbikitsa kayendetsedwe kolondola Ku Lilongwe adasankha Bikoko ka chuma cha khonsolo ndi kutukula makhonsolo awo.
SET1/1595018450-339	POLITICS	4	 Mmodzimmodzi mwa iwo adaonjeza kuti iyi si nthawi yoika manja kumbuyo.
SET1/1595018450-339	POLITICS	5	 Mu teremu yoyamba, ine ndi a [meya opuma a Noel] Chalamanda tidapanga zambiri pomwe ndidali wachiwiri wawo. Pano, ngati khansala, ndipitiriza ntchito zimenezo komanso kuposerapo, adatero Ndipo.
SET1/1595018450-339	POLITICS	6	 Bikoko adati: Sindidabwere kudzasewera kapena kudzatamidwa koma kudzatumikira ndi kutukula khonsolo. Pali zambiri zomwe zikadachitika koma sizidachitike. Ntchito yanga ikhala kuchita zimenezo kuti khonsolo isinthe.
SET1/1595018450-339	POLITICS	7	 Koma Mkandawire, yemwe ndi yekhayo amene sadalandidwe mpando wa umeya adati: Ntchito ndi zomwe ndidayamba kale ndipo anthu akuzidziwa nchifukwa chake andipatsanso mwayi wina owatumikira. Ndikufuna kuwatsimikizira anthu a mkhonsolo ya Mzuzu kuti ntchito zomwe ndidayamba zipitilira, adatero Mkandawire.
SET1/1595018450-339	POLITICS	8	 Ndipo wa ku Blantyre Ndipo adangonjetsa bwana wake Chalamanda oima payekha pa chisankho chimene chidadzidzimutsa ena. Ndipo chisankho cha ku Lilongwe chidadza ndi kathumba pomwe yemwe adasankhidwa kukhala wachiwiri kwa meya, Juliana Kaduya, adazimirira ati chifukwa amaopsezedwa.
SET1/1595018450-339	POLITICS	9	 Juliana, yemwe ndi wa DPP adasinkhidwa ndi a MCP kuti ayimire pampandowo zomwe zidachititsa akuluakulu ena a DPP kuganiza kuti adali ndi kampeni kumphasa.
SET1/1595018450-339	POLITICS	10	 Akadaulo pandale ati kutayidwa kwa Chalamanda komanso kuzimirira kwa Kaduya kukusonyeza kuti ndale zidali patsogolo pa zisankhozo.
SET1/1595018450-339	POLITICS	11	 Mmodzi mwa akatswiri potanthauzira ndale, Boniface Dulani, adati zotsatira za ku Blantyre zidatengera ndale osati zintchito zamunthu.
SET1/1595018450-339	POLITICS	12	 Pakuoneka kuti anthu asankha potengera chipani osati ntchito za munthu makamaka tikatengera chitukuko chomwe Chalamanda amachita mumzindawo, adatero Dulani.
SET1/1595018450-339	POLITICS	13	 Katswiri wina, Mustafa Hussein, adadzudzula mchitidwe oopseza adindo monga momwe zidakhalira ku Lilongwe.
SET1/1595018450-339	POLITICS	14	 Adindo sangakwaniritse masomphenya awo bwinobwino ngati akugwira ntchito mwamantha. Zisankho zatha, chofunika tsopano nkuvomereza ndikuwapatsa mpata omwe adapambana kuti agwire ntchito, adatero Hussein.
SET1/1595018086-271	HEALTH	0	 Aonjezera masiku a katemera Mkulu wa oyanganira zaumoyo mu unduna wa zaumoyo Dr Charles Mwansambo wati ngakhale ntchito yopereka katemera wa chikuku wa Rubella idayenda bwino, padali mavuto ena amene adachititsa kuti aonjezera masiku opereka katemerayo.
SET1/1595018086-271	HEALTH	1	 Kuyambira pa 12 mpaka 16 June, boma lidapereka katemerayu ndipo ngakhale padali mavuto ena, ntchitoyo idayenda bwino.
SET1/1595018086-271	HEALTH	2	  Chakwera akwanitse malonjezoHRDC  Masankhidwe a nduna autsa mapiri pa chigwa  Malonjezo ayamba kuoneka Ntchito iliyonse imakhala ndi zokolakola moti padali mavuto ena amene adachititsa kuti ana ena asabaidwe. Izi zidachititsa kuti tionjezere ndalama ndi nthawi ya katemerayu, adatero Mwansambo.
SET1/1595018086-271	HEALTH	3	 Iye adaonjeza kuti katemerayo ndi wofunika kwambiri.
SET1/1595018086-271	HEALTH	4	 Mkulu wa bungwe la zaumoyo la Malawi Health Equity Network (Mhen) George Jobe adati ndiwokhutira ndi momwe ntchitoyo idayendera.
SET1/1595018086-271	HEALTH	5	 Iye adati: Ntchito idayenda bwino kwambiri moti tiyamike magulu onse omwe adatengapo mbali kuti adagwira ntchito yotamandika chifukwa ameneyu ndi katemera ofunika kwambiri.
SET1/1595018086-271	HEALTH	6	 Malingana ndi mneneri wa unduna wa zaumoyo, Adrian Chikumbe, sitalaka ya aphunzitsi imene idaliko sabata yatha idapereka mpata kwa ana omwe amangokhala kuti apite kukalandira katemerayu mwaunyinji.
SET1/1595018086-271	HEALTH	7	 Zidachitika ngati kutulo. Chikonzero chathu chidali chopereka katemera kwa ana pafupifupi 8 miliyoni ndipo pofika Lachitatu sabata ya katemerayo, ana 80 pa 100 aliwonse adali atabayitsa, adatero Chikumbe.
SET1/1595018086-271	HEALTH	8	 Potengera chiwerengero chomwe adapereka Chikumbe, zikutanthauza kuti mmasiku atatu okha a katemerayu, ana 6.4 miliyoni mwa ana 8 miliyoniwo adali atalandira kale katemerayo ndipo ana 1.8 miliyoni ndiwo amayenera kulandira katemera mmasiku awiri otsalira.
SET1/1595018086-271	HEALTH	9	 Chikuku (Rubella) ndi nthenda yomwe imagwira yopumira ndipo imatulutsa zidzolo mthupi lonse ndi zizindikiro za chimfine monga kutentha thupi, kuchucha mamina ndi kutsokomola ndipo imafala popatsirana kudzera mumpweya.
SET1/1595018086-271	HEALTH	10	 Malingana ndi tsamba la zaumoyo la pa internet, chikuku (Rubella) chimayamba ndi kachilombo ka mtundu wa virus komwe nkovuta kuthana nako kwake kotero, mwana akadwala, amayenera kupatsidwa mpata wokwanira wopuma kuti asamasewere ndi anzake.
SET1/1595018086-271	HEALTH	11	 Tsambali likusonyezanso kuti ana 90 mwa 100 omwe sadalandire katemera amakhala pachiopsezo chotenga matendawa. Izi zimachititsa unduna wa zaumoyo kukhazikitsa nyengo ya katemerayu.
SET1/1595018270-306	FARMING	0	 Tsabola ndi waphindu, wophweka kulima Ulimi wa tsabola umaoneka opanda pake komanso ogwetsa mphwayi, koma Benison Kuziona, mkulu wa Bungwe la Zikometso Innovation and Productivity Centre akuti ulimiwu ndi waphindu komanso wophweka.
SET1/1595018270-306	FARMING	1	  Pa Wenela pasintha zedi  ANatchereza  Tidakumana ku sukulu ku Chiradzulu Kuziona adati ndi ndalama yochepa, mlimi amatulutsa ndalama zochuluka. Chaka chathachi, mbewuyi idafika pamtengo wa K3 000 pa kilogalamu ndipo alimi omwe adalima, adachita nayo mphumi kwambiri, adatero mkuluyu.
SET1/1595018270-306	FARMING	2	 Iye adaonjezanso kuti ubwino wina wa tsabola ndi woti ukabzala chaka choyamba, chaka chachiwiri subzalanso chifukwa mvula ikangogwa mitengo ija imaphukiranso ndipo zokolola zake zimakhala zochuluka kuposa poyamba.
